Age,Gender,Country,Occupation,Marital Status,Daily Social Media Time (hrs),Daily Entertainment Time (hrs),Daily Messaging Time (hrs),Daily Video Content Time (hrs),Daily Gaming Time (hrs),Primary Platform,Screen Time (hrs),Device Type,Internet Speed (Mbps),Data Plan Used,Social Media Fatigue Level (scale 1-10),Digital Well-being Awareness,Tech Savviness Level (scale 1-10),Average Sleep Time (hrs),Sleep Quality (scale 1-10),Social Isolation Feeling (scale 1-10),Physical Activity Time (hrs),Monthly Income (USD),Monthly Expenditure on Entertainment (USD),Subscription Platforms,Preferred Content Type,Primary Social Media Goal,Preferred Entertainment Platform,Time Spent in Online Communities (hrs),News Consumption Time (hrs)
56,Female,UK,Unemployed,Widowed,5.52,9.13,4.62,0.5,1.34,Instagram,11.72,Tablet,83.42,10GB,2,Low,4,8.14,9,4,0.38,2369.01,279.11,0,Series,Networking,Netflix,3.35,1.25
51,Male,USA,Student,Widowed,7.22,8.92,4.44,0.59,3.11,YouTube,7.97,Smartphone,99.07,50GB,3,High,9,6.44,9,8,0.71,5663.93,404.9,5,Movies,Networking,Spotify,0.37,1.33
20,Male,Canada,Professional,Widowed,7.04,5.18,2.92,5.04,4.61,Twitter,9.3,Smartphone,11.59,Unlimited,6,Moderate,1,7.68,5,4,2.77,5347.73,315.38,1,Short Videos,News,Netflix,0.4,2.36
52,Other,USA,Unemployed,Married,4.78,9.16,2.11,5.01,0.66,Facebook,9.31,PC,41.68,Unlimited,6,High,1,6.98,2,3,1.11,8166.06,346.27,1,News,Entertainment,Amazon Prime,0.43,2.86
52,Other,Germany,Retired,Divorced,7.4,8.25,2.15,1.95,2.65,YouTube,5.33,Smartphone,14.43,50GB,7,Low,3,8.99,8,8,0.93,716.28,309.13,1,Short Videos,Networking,Netflix,1.84,1.19
47,Other,USA,Retired,Married,1.46,7.84,2.71,4.36,1.58,Instagram,5.07,PC,21.48,50GB,9,Low,9,6.35,4,7,0.71,4285.7,313.83,1,Series,Networking,YouTube,3.67,1.97
52,Other,India,Unemployed,Single,2.67,7.59,0.54,3.97,2.72,Facebook,5.48,Tablet,85.19,Unlimited,4,Moderate,6,4.2,5,7,1.08,1021.1,114.46,4,News,Networking,Netflix,2.58,1.77
56,Female,Canada,Unemployed,Divorced,2.83,8.49,2.51,5.32,4.25,Instagram,5.65,PC,88.63,10GB,3,High,5,7.59,7,1,0.59,7240.14,321.93,5,Short Videos,Education,Netflix,3.17,0.1
44,Other,Canada,Student,Divorced,6.0,9.99,0.26,3.63,1.03,Instagram,4.6,Tablet,61.17,50GB,8,Moderate,7,6.87,4,4,0.59,4566.39,235.6,3,News,Networking,Netflix,1.71,2.82
17,Female,India,Retired,Widowed,1.69,5.74,3.9,1.8,2.98,TikTok,8.78,PC,11.18,Unlimited,7,Moderate,3,7.68,3,2,2.53,8732.31,58.96,0,Movies,Networking,Netflix,0.12,2.02
38,Male,India,Unemployed,Divorced,2.5,2.93,4.98,4.54,2.68,Twitter,3.49,Tablet,46.62,Unlimited,1,High,1,7.81,5,7,1.74,2992.71,393.65,0,Series,Education,Amazon Prime,2.02,1.48
17,Other,Germany,Retired,Married,3.27,3.77,3.08,2.73,3.52,Twitter,6.75,Smartphone,84.87,Unlimited,8,Low,8,8.69,7,4,1.61,5101.28,200.9,1,Short Videos,Networking,Netflix,2.5,1.0
34,Male,Australia,Student,Widowed,5.39,7.3,3.13,1.54,4.78,TikTok,6.49,Smartphone,58.81,50GB,5,Low,1,4.18,1,3,2.34,5532.17,17.57,2,News,Entertainment,Amazon Prime,1.88,1.54
34,Female,Canada,Student,Divorced,1.94,8.83,2.28,2.24,2.89,YouTube,8.01,PC,52.85,10GB,4,Moderate,8,4.38,7,3,3.0,9298.12,312.86,1,Movies,Entertainment,Spotify,2.85,2.2
16,Male,India,Unemployed,Married,1.97,2.21,3.48,1.34,0.91,TikTok,7.32,Tablet,75.09,50GB,3,Moderate,6,6.59,4,5,1.89,4186.03,235.84,0,Series,News,Spotify,0.07,1.2
31,Other,Canada,Unemployed,Married,5.32,5.07,4.09,2.69,1.2,YouTube,9.56,PC,20.81,50GB,7,Low,4,7.61,2,1,0.03,1860.16,275.85,0,Series,Entertainment,Netflix,3.82,1.6
18,Female,Germany,Unemployed,Widowed,5.47,6.58,4.42,1.92,3.08,Facebook,9.52,Smartphone,9.8,50GB,4,High,2,4.4,2,7,2.46,7319.56,191.97,5,Movies,Networking,Spotify,3.9,1.18
55,Female,India,Student,Divorced,1.98,8.81,0.59,2.34,3.67,Twitter,5.5,PC,78.5,10GB,8,Low,8,4.56,8,4,2.12,7582.89,402.36,3,Short Videos,Education,YouTube,0.07,1.1
62,Male,UK,Professional,Divorced,2.58,1.98,4.52,2.49,0.5,YouTube,2.59,Tablet,9.13,Unlimited,5,High,6,7.83,2,4,2.47,1506.88,232.99,3,News,Networking,Amazon Prime,1.2,1.25
16,Female,USA,Unemployed,Widowed,1.98,1.09,1.1,0.57,4.83,TikTok,11.18,Tablet,95.11,10GB,7,High,4,8.35,1,6,2.85,832.65,357.09,4,Movies,Networking,Spotify,0.11,1.5
62,Other,Germany,Unemployed,Widowed,1.39,6.42,1.88,2.99,0.95,TikTok,8.88,PC,76.7,10GB,6,Low,4,7.8,9,9,2.06,5605.13,464.89,4,Movies,News,Amazon Prime,0.86,2.65
40,Female,UK,Unemployed,Married,6.04,5.48,4.82,4.8,2.89,Instagram,2.17,PC,54.63,Unlimited,6,Moderate,2,6.62,3,5,2.95,6483.4,263.88,5,Movies,Entertainment,Spotify,3.71,0.35
28,Other,Australia,Unemployed,Married,6.4,2.9,3.29,5.87,3.88,Instagram,7.15,Smartphone,7.4,10GB,7,Low,4,5.99,9,3,2.88,8002.68,122.27,1,News,News,YouTube,3.13,2.63
17,Other,India,Student,Married,4.43,5.97,0.81,0.71,3.9,Instagram,5.87,Tablet,49.76,50GB,5,High,8,7.38,9,2,2.51,2339.01,441.63,3,News,Entertainment,Spotify,3.0,2.6
39,Female,India,Professional,Single,1.23,8.9,0.25,2.01,1.19,Facebook,7.24,PC,16.47,Unlimited,2,Moderate,4,7.45,6,1,2.97,4378.72,282.91,3,News,Entertainment,Amazon Prime,2.47,2.46
54,Other,Canada,Unemployed,Married,6.43,1.81,0.53,6.91,1.9,TikTok,5.5,Tablet,55.46,Unlimited,3,High,6,8.9,1,9,1.93,4264.35,422.6,2,Short Videos,Entertainment,Amazon Prime,3.92,2.62
49,Female,UK,Professional,Married,6.4,2.59,0.54,6.85,2.36,TikTok,8.21,Tablet,16.81,10GB,7,Moderate,1,4.17,7,7,1.04,9342.59,419.14,4,Short Videos,Networking,YouTube,1.45,2.44
15,Other,Canada,Professional,Widowed,4.75,4.87,3.93,1.89,1.91,Facebook,10.23,PC,81.84,Unlimited,5,Moderate,1,6.87,1,5,0.64,8468.83,161.84,2,Movies,Networking,YouTube,2.56,1.37
16,Male,Germany,Student,Divorced,2.27,8.8,0.6,6.44,0.87,Instagram,2.43,Smartphone,60.42,10GB,5,Moderate,9,5.25,7,2,1.99,3354.9,103.73,3,News,Education,Netflix,2.61,1.79
33,Male,India,Student,Widowed,3.37,1.6,2.59,2.73,3.95,Instagram,11.56,Smartphone,59.46,Unlimited,7,Low,3,5.14,4,6,1.74,1635.75,274.03,3,Series,Networking,Netflix,2.39,2.78
28,Other,USA,Retired,Married,3.8,1.69,2.17,0.61,0.74,YouTube,2.83,Tablet,98.43,10GB,5,Low,6,8.2,4,9,0.21,711.02,490.11,1,Short Videos,Entertainment,YouTube,3.1,2.41
25,Female,UK,Student,Divorced,4.11,9.33,1.29,2.84,0.28,YouTube,6.91,PC,62.89,10GB,2,High,2,6.53,1,6,0.54,6007.65,50.57,0,News,News,Amazon Prime,2.96,1.76
27,Male,India,Retired,Married,6.69,7.93,2.33,1.9,0.8,Twitter,11.88,Tablet,79.3,50GB,8,Moderate,1,4.99,7,2,0.99,5298.44,21.93,2,Series,Networking,Spotify,2.11,1.91
54,Female,USA,Unemployed,Widowed,5.24,1.54,1.11,3.41,4.13,YouTube,8.2,PC,36.74,10GB,8,Moderate,4,5.43,5,1,0.12,7708.17,497.05,0,Movies,Entertainment,Amazon Prime,3.83,1.21
61,Male,UK,Student,Married,4.13,6.15,4.48,1.22,2.04,TikTok,5.56,PC,74.22,50GB,4,Moderate,2,7.8,9,5,1.1,6745.17,276.67,3,News,Entertainment,Amazon Prime,2.04,0.04
34,Male,Australia,Unemployed,Widowed,6.71,6.08,2.93,5.37,1.22,Facebook,2.12,Tablet,26.9,10GB,6,Moderate,3,7.11,4,8,2.5,7502.6,45.25,0,Short Videos,Education,YouTube,0.54,0.3
60,Female,India,Professional,Divorced,7.66,2.88,3.24,4.13,0.53,Instagram,11.95,Smartphone,42.82,10GB,8,Moderate,8,4.73,9,6,0.84,4144.79,48.63,0,News,Networking,YouTube,1.82,2.46
29,Male,USA,Student,Married,0.74,6.5,4.04,5.76,4.63,Twitter,2.82,Smartphone,52.79,50GB,8,Moderate,7,6.46,1,6,0.44,2733.71,199.5,4,News,Networking,Netflix,3.79,0.12
37,Male,Australia,Professional,Married,2.17,9.46,3.31,5.91,2.62,Facebook,10.27,Smartphone,43.9,Unlimited,1,High,7,4.17,6,6,0.2,5666.81,32.35,5,News,Education,Spotify,0.09,1.98
24,Female,USA,Unemployed,Married,4.28,6.99,3.47,1.79,3.55,Instagram,9.23,PC,7.91,10GB,6,Moderate,6,8.11,5,7,1.81,5041.79,134.96,2,News,Entertainment,Spotify,2.83,2.31
46,Other,Australia,Retired,Married,1.95,8.59,1.37,6.59,3.66,TikTok,10.0,PC,49.04,10GB,2,Moderate,9,4.91,2,8,1.13,2042.08,59.75,4,News,Education,Netflix,0.05,2.35
63,Male,USA,Professional,Single,6.44,6.33,3.44,5.31,0.28,Facebook,10.23,PC,43.61,50GB,3,Low,1,7.15,9,4,1.77,8257.35,283.78,1,Movies,News,Netflix,0.49,2.98
44,Female,Germany,Unemployed,Divorced,6.51,1.36,4.25,6.05,1.2,Facebook,5.45,PC,23.67,10GB,9,Moderate,4,6.67,8,4,0.36,2312.94,77.34,0,Short Videos,Education,Netflix,1.69,2.43
31,Male,India,Unemployed,Divorced,4.92,1.99,4.86,2.32,0.83,TikTok,4.64,Smartphone,67.4,10GB,6,Low,6,7.36,9,1,2.56,1151.7,121.04,3,Short Videos,Education,YouTube,0.6,2.64
46,Male,USA,Student,Single,6.18,8.27,2.84,2.78,1.68,Facebook,3.36,Tablet,68.58,10GB,6,High,8,7.4,4,6,2.74,7937.44,415.32,2,Movies,Education,YouTube,1.83,0.26
19,Male,India,Professional,Widowed,4.18,6.75,2.05,3.21,4.18,YouTube,3.79,Tablet,81.29,Unlimited,3,High,1,4.05,9,9,0.19,3018.89,133.15,2,Series,Networking,Netflix,3.33,0.67
59,Female,Australia,Retired,Married,2.06,5.51,1.79,3.51,1.04,Twitter,6.84,Tablet,63.65,10GB,7,Low,2,6.49,8,5,1.1,5111.14,312.72,2,Movies,Networking,Netflix,1.25,1.83
39,Male,Germany,Professional,Divorced,5.45,1.09,0.77,0.87,1.65,Instagram,4.44,Tablet,98.78,50GB,1,Low,3,7.53,1,5,0.72,5567.58,208.58,1,Series,Networking,Spotify,2.58,1.25
36,Other,Germany,Professional,Married,4.67,2.35,3.44,5.82,4.97,Instagram,9.78,Tablet,87.78,Unlimited,3,Low,1,7.64,1,9,2.42,3756.86,129.28,0,News,News,YouTube,2.32,1.14
43,Other,Canada,Student,Divorced,7.42,6.94,3.68,5.62,1.2,Facebook,6.15,Tablet,19.33,10GB,5,Low,8,4.58,2,1,2.87,1689.64,170.87,3,Series,Entertainment,Spotify,3.41,1.29
45,Male,Australia,Unemployed,Widowed,4.92,5.71,4.71,0.74,1.68,YouTube,8.43,Tablet,39.17,50GB,6,High,1,4.59,4,7,2.29,9642.26,402.55,3,Series,News,Netflix,2.28,1.16
16,Male,Canada,Student,Widowed,1.54,8.71,3.63,3.57,2.94,Twitter,10.35,Smartphone,64.63,Unlimited,3,Low,2,8.35,9,5,2.21,7814.31,402.22,1,Series,Entertainment,Amazon Prime,3.96,1.48
48,Male,India,Student,Divorced,1.68,8.06,1.36,6.08,4.13,Facebook,5.85,PC,54.22,Unlimited,5,High,5,8.48,8,4,2.33,5600.59,243.92,5,Short Videos,Entertainment,Netflix,0.01,2.58
25,Female,Canada,Student,Divorced,1.57,4.41,1.12,4.7,4.02,Twitter,11.2,Smartphone,30.31,Unlimited,3,Moderate,2,4.23,4,3,2.83,888.32,95.19,5,Movies,Networking,Spotify,1.35,2.74
50,Female,Australia,Retired,Single,4.81,1.1,1.54,1.39,3.62,TikTok,5.38,Tablet,33.81,Unlimited,6,Moderate,3,8.79,2,2,2.26,1345.71,128.1,5,Series,Education,Spotify,1.22,1.01
55,Other,UK,Unemployed,Single,6.14,9.65,3.39,2.15,2.87,Instagram,9.96,PC,84.73,10GB,7,Low,8,5.48,7,5,2.31,5900.81,281.39,5,News,Networking,YouTube,1.9,1.83
54,Male,Australia,Professional,Married,7.6,1.96,1.54,5.25,3.16,Twitter,9.15,Tablet,54.46,50GB,3,High,4,5.53,6,7,2.42,2914.13,37.76,4,Short Videos,Entertainment,YouTube,2.59,0.31
41,Other,India,Student,Married,6.58,4.34,2.15,5.39,3.73,YouTube,8.99,Tablet,63.83,50GB,2,Low,4,8.13,2,3,0.99,4046.62,370.18,5,Movies,Networking,YouTube,1.44,1.69
40,Other,USA,Retired,Widowed,4.05,2.99,1.09,1.11,2.75,Instagram,9.06,Tablet,27.07,Unlimited,7,High,3,7.06,6,4,2.3,2690.92,184.88,1,Series,Networking,Spotify,3.19,1.83
20,Male,USA,Retired,Single,4.45,2.47,1.38,6.9,0.71,Facebook,10.22,Tablet,52.12,50GB,7,Moderate,6,7.42,3,1,2.59,3986.04,423.99,1,Short Videos,Entertainment,Spotify,2.46,2.15
53,Male,Germany,Student,Single,1.82,9.78,0.88,1.94,0.99,Twitter,9.98,Tablet,7.83,Unlimited,6,Low,8,8.77,5,6,2.98,6207.07,167.78,0,Short Videos,Entertainment,Netflix,0.73,0.01
27,Female,USA,Unemployed,Divorced,3.06,2.38,4.17,4.02,1.24,Facebook,5.79,Smartphone,84.33,Unlimited,3,Moderate,6,5.38,6,4,0.93,6195.4,156.21,0,News,Education,Netflix,2.88,1.24
38,Other,Germany,Retired,Single,5.84,3.03,3.04,6.53,4.04,Twitter,4.36,PC,79.2,10GB,9,High,6,5.42,4,5,0.11,8530.53,100.62,4,Short Videos,Education,Amazon Prime,0.39,1.81
27,Male,Germany,Retired,Married,4.97,1.45,3.57,1.42,3.58,Facebook,7.37,PC,19.62,50GB,9,Low,7,6.48,8,3,2.23,7098.55,249.42,2,Movies,News,YouTube,2.23,1.7
19,Other,Canada,Student,Single,6.06,9.4,4.51,3.0,0.92,TikTok,3.21,PC,64.47,10GB,8,Low,7,7.01,8,8,0.63,9300.73,461.19,1,News,Networking,Netflix,1.92,2.85
45,Other,India,Professional,Married,7.39,9.8,4.5,1.03,3.27,Facebook,3.12,Tablet,87.69,Unlimited,5,Low,9,7.98,8,4,2.96,1468.53,259.7,2,Series,News,Spotify,0.14,2.11
15,Male,Australia,Retired,Single,1.13,9.63,3.6,0.62,4.04,Twitter,5.18,PC,81.14,Unlimited,1,Moderate,2,7.39,3,3,2.86,5373.31,313.73,0,Short Videos,Networking,Spotify,1.7,0.36
51,Male,USA,Unemployed,Widowed,0.75,8.48,3.3,3.15,0.53,Instagram,9.25,Smartphone,25.99,10GB,2,High,3,5.41,2,2,1.15,6304.6,472.06,0,Series,Entertainment,Amazon Prime,3.0,1.28
29,Female,Canada,Unemployed,Married,4.89,4.75,0.68,4.4,4.67,TikTok,11.14,Tablet,99.54,50GB,4,Moderate,5,8.04,5,8,0.88,7942.41,153.29,2,Short Videos,News,YouTube,3.69,0.2
13,Male,USA,Professional,Divorced,6.46,2.05,3.76,4.11,1.7,Instagram,6.6,Smartphone,5.73,Unlimited,1,High,6,5.47,6,8,0.83,3230.89,216.0,4,Series,Entertainment,Spotify,1.58,1.04
39,Other,India,Unemployed,Married,6.97,1.24,1.68,2.23,2.82,Instagram,11.48,Smartphone,41.88,10GB,6,Moderate,4,7.52,6,2,2.39,9054.85,123.12,3,Short Videos,Education,Amazon Prime,1.87,1.13
15,Female,USA,Retired,Divorced,4.65,8.77,3.35,6.99,4.4,YouTube,3.67,Smartphone,51.61,10GB,9,Low,6,4.71,6,2,0.87,8093.34,45.34,4,Series,Education,Amazon Prime,1.75,2.91
27,Other,Germany,Professional,Widowed,5.45,8.9,0.54,6.97,4.08,TikTok,7.11,Tablet,86.77,Unlimited,8,Moderate,2,5.55,2,3,2.37,2253.84,437.37,2,News,News,YouTube,1.59,0.69
49,Female,USA,Student,Divorced,0.93,0.81,4.06,6.82,2.4,Instagram,11.75,PC,46.82,10GB,5,Low,7,8.77,5,4,2.17,9819.11,72.0,2,Series,Entertainment,Spotify,2.9,2.12
16,Male,UK,Student,Divorced,4.37,3.0,1.85,5.75,2.2,Instagram,2.03,Tablet,31.4,10GB,2,High,8,4.24,3,5,2.32,6504.85,446.61,1,Series,Entertainment,Netflix,1.1,2.39
56,Other,USA,Professional,Married,3.07,7.11,3.28,4.49,3.15,Twitter,5.99,Smartphone,33.31,50GB,5,Low,7,4.85,3,9,1.57,9541.44,284.07,2,Movies,Networking,YouTube,1.31,2.13
13,Female,Canada,Professional,Widowed,4.81,9.12,2.46,5.08,0.53,Facebook,10.36,Tablet,29.65,Unlimited,7,Moderate,6,6.95,2,7,2.47,1586.67,469.71,5,Short Videos,Networking,Spotify,2.61,0.23
25,Other,Canada,Unemployed,Widowed,1.39,2.65,3.72,4.63,3.27,Facebook,11.26,PC,14.19,10GB,6,High,9,7.61,8,6,0.67,4087.95,89.6,5,Series,Networking,Netflix,1.81,2.68
51,Male,Canada,Retired,Widowed,2.12,4.82,1.49,5.52,4.36,Facebook,3.17,Smartphone,97.39,10GB,5,Moderate,7,7.62,2,5,1.46,6228.0,177.78,1,Short Videos,Education,Amazon Prime,2.46,2.48
29,Other,India,Retired,Widowed,5.75,3.32,0.54,3.84,3.57,TikTok,11.96,Smartphone,75.06,10GB,3,Moderate,7,7.48,6,8,1.6,8331.41,226.0,0,Series,Entertainment,Netflix,3.53,2.11
18,Male,USA,Student,Widowed,7.5,7.36,3.72,1.16,4.02,YouTube,7.81,Tablet,81.3,Unlimited,7,Low,6,7.87,1,1,0.49,5824.64,158.81,0,Short Videos,Entertainment,Netflix,1.79,0.6
31,Female,Canada,Professional,Single,6.29,4.05,3.64,3.68,0.62,TikTok,9.04,Smartphone,93.0,Unlimited,5,Low,8,8.62,9,5,0.04,6751.52,231.86,3,Series,Entertainment,YouTube,1.85,0.22
27,Male,India,Student,Single,7.79,6.68,3.59,6.49,1.74,YouTube,6.12,PC,38.23,50GB,1,High,9,7.77,5,2,1.61,4426.67,427.65,2,Movies,Education,Netflix,1.15,2.71
56,Other,USA,Professional,Widowed,3.24,5.22,3.98,1.86,2.48,Instagram,10.59,PC,61.55,10GB,9,Low,5,4.08,2,6,1.57,2494.2,49.21,1,Short Videos,Networking,YouTube,3.77,0.4
29,Female,USA,Professional,Widowed,3.4,6.54,2.89,1.98,3.87,Facebook,6.36,Tablet,9.84,10GB,1,High,5,5.02,4,3,2.0,1712.03,421.97,5,News,Entertainment,YouTube,3.36,2.01
54,Female,India,Professional,Widowed,3.54,1.55,0.55,1.23,4.64,Facebook,9.32,Tablet,99.84,Unlimited,7,High,3,6.4,9,2,2.97,3608.73,110.39,5,News,News,Spotify,0.94,0.95
59,Female,UK,Student,Widowed,5.18,0.55,1.75,4.78,2.23,TikTok,7.61,Tablet,79.52,50GB,6,Moderate,4,4.28,8,1,2.55,5900.18,356.08,3,Movies,News,Spotify,1.5,2.97
35,Female,USA,Retired,Single,1.21,8.62,1.24,2.78,1.84,Instagram,3.54,PC,76.91,50GB,7,Moderate,4,8.74,5,8,1.95,5426.64,180.94,3,Movies,Entertainment,Spotify,0.38,0.06
60,Male,Canada,Retired,Divorced,6.43,8.74,2.56,5.52,2.21,Instagram,3.15,Tablet,55.28,Unlimited,7,Low,7,5.82,1,5,0.02,7955.57,407.67,0,News,Entertainment,Amazon Prime,0.25,1.08
32,Male,India,Unemployed,Single,1.98,4.74,3.75,3.92,4.75,Facebook,3.09,Smartphone,97.12,50GB,7,Moderate,5,5.61,8,6,2.77,868.18,32.95,2,Short Videos,Networking,Netflix,2.75,2.88
63,Male,USA,Student,Married,3.68,7.53,1.73,6.3,2.43,Facebook,11.29,Tablet,85.12,50GB,8,Moderate,2,8.58,3,2,0.14,1739.66,133.02,5,Movies,Networking,YouTube,3.37,0.14
17,Male,USA,Professional,Divorced,5.64,3.51,3.92,1.27,4.69,YouTube,5.1,Smartphone,5.84,Unlimited,8,Moderate,3,8.34,3,3,0.34,2043.36,487.26,2,News,News,Amazon Prime,3.91,1.43
48,Female,USA,Retired,Single,3.42,3.52,4.69,2.47,0.05,YouTube,2.4,Smartphone,28.68,10GB,8,Low,6,7.13,9,7,1.36,825.8,209.34,0,News,Networking,Spotify,3.23,2.12
38,Male,Canada,Professional,Widowed,6.28,0.73,1.94,0.89,0.36,Facebook,5.93,Smartphone,76.6,10GB,5,Low,4,6.14,8,5,2.36,607.18,426.78,3,Series,Entertainment,YouTube,3.37,2.87
33,Other,India,Unemployed,Single,6.97,2.73,1.62,0.78,3.24,Facebook,5.42,Tablet,60.22,10GB,3,Low,2,8.86,6,6,2.73,850.37,341.24,1,Short Videos,Education,YouTube,3.39,1.45
45,Other,Germany,Unemployed,Divorced,6.95,5.55,1.24,5.96,3.41,YouTube,7.0,Tablet,84.09,50GB,4,Moderate,2,4.22,1,9,1.83,7252.27,112.76,1,Short Videos,News,Spotify,3.81,1.05
49,Other,USA,Unemployed,Widowed,3.12,4.37,3.14,5.49,3.49,Instagram,6.82,PC,25.25,50GB,2,Moderate,7,4.33,5,5,1.78,8514.3,460.1,0,Short Videos,Entertainment,Netflix,3.18,2.89
13,Male,Germany,Retired,Divorced,4.57,8.69,3.15,3.8,1.88,YouTube,11.99,PC,99.31,50GB,1,Low,3,7.78,7,8,0.15,9044.76,184.26,4,News,Education,Netflix,2.1,1.17
21,Male,Germany,Retired,Single,2.3,2.83,1.37,5.79,2.25,Instagram,11.09,Tablet,69.73,Unlimited,2,Moderate,3,4.95,4,3,1.6,9563.74,10.66,5,Short Videos,Entertainment,Netflix,0.72,1.73
50,Other,USA,Student,Divorced,2.59,6.61,3.95,5.37,2.11,TikTok,3.4,Tablet,5.4,10GB,9,High,1,4.79,7,1,2.41,9434.52,481.62,1,News,Entertainment,Netflix,1.97,0.56
47,Female,USA,Retired,Widowed,7.32,5.59,3.75,1.91,2.4,Twitter,7.6,Smartphone,59.79,Unlimited,7,High,8,6.83,2,7,1.21,5928.93,7.07,2,Movies,News,YouTube,3.99,2.2
63,Other,Canada,Professional,Single,1.43,4.69,0.86,4.26,1.8,Facebook,7.73,PC,20.69,50GB,1,Moderate,4,5.57,2,9,1.98,5833.69,198.09,0,Series,Education,YouTube,0.6,1.0
52,Other,UK,Student,Married,6.06,5.01,1.05,1.21,2.74,Facebook,2.54,Tablet,63.21,Unlimited,5,High,4,6.35,1,3,0.33,935.58,347.82,3,Movies,Education,YouTube,3.77,2.51
62,Other,Canada,Unemployed,Divorced,2.37,2.28,1.17,2.65,0.16,TikTok,11.14,Tablet,19.64,50GB,4,High,6,8.76,8,6,0.35,6673.53,454.42,3,Movies,News,YouTube,1.13,0.13
49,Female,Germany,Student,Married,6.58,3.3,1.71,4.93,0.59,Facebook,3.94,Tablet,35.97,Unlimited,1,Moderate,3,8.02,4,3,2.89,2235.13,182.81,2,Short Videos,Education,Spotify,0.13,2.41
28,Other,Canada,Student,Single,5.42,7.28,3.91,6.22,1.65,TikTok,9.22,Smartphone,10.19,50GB,5,Moderate,5,4.36,6,8,1.53,5024.12,352.42,0,News,News,Netflix,2.49,0.15
18,Female,UK,Student,Married,2.14,9.12,4.01,3.3,4.98,Twitter,5.0,PC,64.48,Unlimited,7,High,9,6.72,9,4,2.3,7246.57,411.56,2,Series,Education,Netflix,0.39,0.45
53,Female,Canada,Professional,Married,1.97,4.05,4.57,4.38,3.23,Instagram,4.52,Smartphone,34.51,Unlimited,4,Low,1,4.42,9,6,0.38,5253.14,133.27,0,News,Networking,Netflix,3.77,0.45
46,Female,USA,Unemployed,Widowed,7.29,9.84,4.36,3.61,3.07,Facebook,10.53,Smartphone,52.86,Unlimited,6,Low,6,4.56,8,2,2.38,6917.72,303.35,4,News,Education,Spotify,1.54,1.57
15,Other,India,Professional,Married,6.2,2.22,0.67,0.63,4.92,TikTok,7.91,Smartphone,22.85,10GB,8,Moderate,7,8.54,4,2,1.88,7826.74,238.98,3,Series,Education,Spotify,2.62,1.67
31,Other,USA,Student,Divorced,6.73,2.89,2.84,5.43,2.37,TikTok,9.08,Tablet,88.84,50GB,3,Low,4,8.21,7,1,0.13,7491.79,58.47,5,Series,News,YouTube,2.85,1.17
62,Male,USA,Professional,Divorced,1.06,6.38,3.61,2.51,2.63,TikTok,2.89,Smartphone,52.68,Unlimited,4,Moderate,9,8.04,8,7,0.36,4901.31,150.64,4,Short Videos,News,Spotify,2.82,1.2
39,Male,USA,Retired,Divorced,6.12,8.82,1.21,4.08,4.61,YouTube,2.51,Smartphone,52.5,10GB,2,Low,5,7.58,5,1,1.59,5646.3,205.11,0,Series,Entertainment,Amazon Prime,1.25,0.26
35,Other,Australia,Unemployed,Married,2.8,7.91,2.42,6.84,3.41,Twitter,11.24,PC,16.52,Unlimited,5,Moderate,9,6.66,8,8,1.39,7413.33,413.26,2,Short Videos,Entertainment,Amazon Prime,2.83,1.45
36,Male,UK,Professional,Married,7.44,6.72,4.22,3.04,2.54,TikTok,2.45,Smartphone,21.89,50GB,2,High,5,5.89,3,6,2.65,9971.63,216.14,5,Movies,News,Spotify,0.42,2.25
23,Male,Germany,Professional,Divorced,1.16,7.52,0.98,0.59,3.07,YouTube,10.48,Tablet,17.47,10GB,5,Low,1,6.31,6,2,1.64,768.15,458.65,2,News,Networking,Netflix,3.64,0.84
32,Other,Germany,Student,Married,5.35,9.6,3.75,1.82,2.03,Instagram,2.23,Tablet,9.68,10GB,6,Low,4,4.38,1,8,0.54,6640.59,220.94,1,News,Education,Netflix,1.8,2.99
32,Male,India,Unemployed,Widowed,5.9,0.5,2.83,2.68,1.26,Facebook,4.59,PC,22.14,10GB,9,High,4,8.48,5,10,1.83,7708.02,213.24,3,Series,Education,Amazon Prime,0.58,1.74
15,Other,Australia,Professional,Married,7.62,6.88,3.4,4.19,4.37,Twitter,2.73,Smartphone,60.41,50GB,4,Low,8,7.27,4,4,0.43,5386.91,210.68,1,News,Networking,Amazon Prime,0.19,1.78
52,Other,Australia,Unemployed,Single,2.49,7.12,3.24,6.66,3.58,Facebook,2.57,PC,81.75,50GB,8,Moderate,8,4.98,7,2,1.38,6350.12,305.62,5,Short Videos,Networking,YouTube,3.79,1.21
34,Male,UK,Unemployed,Divorced,7.43,8.97,0.56,1.93,2.19,Instagram,5.65,Smartphone,24.96,Unlimited,2,High,9,7.92,5,9,0.88,1309.77,38.74,2,Short Videos,News,YouTube,3.01,0.2
55,Other,USA,Professional,Married,4.43,4.14,3.9,6.93,4.92,TikTok,6.88,PC,92.21,10GB,3,Moderate,5,4.36,1,2,1.21,7432.23,15.7,5,News,Education,Netflix,2.12,0.46
57,Female,UK,Student,Divorced,5.65,5.78,0.52,6.0,2.79,TikTok,4.17,Tablet,33.95,Unlimited,4,High,8,6.47,4,9,2.84,1490.01,184.31,3,Movies,News,YouTube,0.93,0.54
